trajectory_id,step,update_rule,world,paradigm,x,y,z,memory_capacity,stochasticity,environmental_regularity,compositionality,interaction_locality,constraint_density,graph_connectivity,prediction_horizon,abstraction_budget,communication_bandwidth,feedback_strength,hierarchy_depth,computational_budget,perturbation_sensitivity,propagation,fixed_point_strength,abstraction_growth,hierarchy_emergence,transfer,uncertainty_handling,reconstruction,convergence,stability,compositionality,substitution_response,order_abstraction_depth,order_transfer_efficiency,order_behavioral_entropy,order_compression_ratio,order_fixed_point_density,order_stability,order_uncertainty_persistence,order_reuse,order_hierarchy_growth,order_canonical_role_count_proxy,order_response_susceptibility,order_coordination,e_star_score,representation_complexity,translation_complexity
tr_0000_merge_driven_regular,10,merge_driven,regular,graph_system,-5.307590384937587,-2.1792219763206213,0.6704243209119651,0.06280698698809563,0.0,0.25324469959381085,0.2493229891888014,0.0,0.02464761146160268,0.031556014864786555,0.07350230897525185,0.38291324564377477,0.05504960958480756,0.04512263787432855,0.283013515710529,0.053819787072546504,0.0,0.17065117226728313,0.6115687717709657,0.1492592538647899,0.06643503200300477,0.023148183561057967,0.07884403804698936,0.24235883331317826,0.9465429865935351,0.6670589472322563,0.2493229891888014,0.04192539418292329,1.265740128012019,0.023148183561057967,0.7836602665785102,0.12867177057309473,0.6115687717709657,0.6670589472322563,0.05645525667256188,0.04794824529774422,0.06643503200300477,7.269282132628081,0.0,0.9465429865935351,0.037797749954850746,3.112938559156028,3.0909375369848644
tr_0000_merge_driven_regular,11,merge_driven,regular,graph_system,-4.805166544193745,-2.3481819143845195,0.47630467099305696,0.06542130814857966,0.0,0.27024996372564714,0.24203227277871167,0.0,0.023085557500041622,0.03537117375250545,0.07024842559252815,0.4145541044669163,0.05669879362553293,0.04214379894255661,0.306046410290859,0.052519154815823574,0.0,0.2779472083443211,0.6335159290883235,0.1693466470519791,0.08068543475647605,0.02953581467596907,0.06012291684838722,0.20983314445436263,0.9520297759228745,0.6858707963614202,0.24203227277871167,0.03443554231442847,1.3227417390259042,0.02953581467596907,0.7893325447262097,0.14598848883791304,0.6335159290883235,0.6858707963614202,0.04295127473188731,0.1483789706528948,0.08068543475647605,7.314660357809678,0.0,0.9520297759228745,0.02929890651518674,3.0921940815965776,3.1826776168254445
tr_0000_merge_driven_noisy,0,merge_driven,noisy,graph_system,-6.6566014626690775,-0.8776806465925682,-0.8362591875559069,0.052405952690584956,0.042291591166902745,0.06724255442833138,0.045779418056993024,0.05051725131543748,0.04219071395431291,0.04577469640174961,0.07369293981505337,0.03018663445391518,0.04723516428924986,0.03624037832136237,0.04247832823005346,0.07493700552653149,0.0,0.20696653385260094,0.47726944806073157,0.05617209535163015,0.014225137627711826,0.014731104286113563,0.46566312502279383,0.028731396364610695,0.9129681556659766,0.5519452411949128,0.045779418056993024,0.03741132247764323,1.0569005505108473,0.014731104286113563,0.7161067620276251,0.048424220130715644,0.47726944806073157,0.5519452411949128,0.33812244369867933,0.18033364034574523,0.014225137627711826,6.728854096221001,0.0,0.9129681556659766,0.026556703807460447,3.090165856736185,2.8387027019904285
tr_0000_merge_driven_noisy,1,merge_driven,noisy,graph_system,-7.360899772670574,-4.73810939143941,-0.474872794341724,0.057120347810776136,0.07529746303904226,0.0406460987738826,0.053389223370711926,0.038340145149635144,0.039630041072115776,0.041051466841980105,0.0774263781436109,0.06768102369037651,0.050921272973925624,0.0391533092052838,0.06586354480502256,0.07679018241994127,0.0,0.047873528075262295,0.7529318457860734,0.06215612011736715,0.040217837445228555,0.021029298003483,0.09873932852911171,0.042380853852294564,0.981883755097312,0.788227296388063,0.053389223370711926,0.036752861343900434,1.1608713497809142,0.021029298003483,0.6504771149037321,0.0535828621701441,0.7529318457860734,0.788227296388063,0.06965416572752631,0.044706586896104794,0.040217837445228555,6.2038169192298565,0.0,0.981883755097312,0.036752861343900434,3.1199555517608406,2.964782511561881
tr_0000_merge_driven_noisy,2,merge_driven,noisy,graph_system,-5.3866652247181275,-2.446682734569801,-1.3260093980266976,0.05552216065819358,0.11013990628296334,0.01113280374496663,0.0622374221159528,0.021497157594237728,0.044545509216013794,0.044697642170132626,0.07352586379513133,0.09686860777240011,0.04772640202363713,0.04468865969598714,0.09408383368693266,0.07926273869226068,0.0,0.2570721843070416,0.6127687785880918,0.07328403610832257,0.03274422637657953,0.2455821480240956,0.11887427831649389,0.03637672275546994,0.9468429882978165,0.6680875245040787,0.0622374221159528,0.03260900418262358,1.1309769055063181,0.2455821480240956,0.750431852490533,0.0631758931968298,0.6127687785880918,0.6680875245040787,0.08510769524261326,0.21593931445493136,0.03274422637657953,7.003454819924264,0.0,0.9468429882978165,0.025255082002820783,3.0913970355102984,2.9584754652513134
tr_0000_merge_driven_noisy,3,merge_driven,noisy,graph_system,-6.208012081934349,-1.2576444066627819,0.31651921812100703,0.05203461873601164,0.13668699726640038,0.0,0.20846268726272257,0.0078929357879164,0.03926431076224086,0.04881691591678342,0.07046161437979172,0.13443875287484192,0.04553414305534526,0.04224616269867118,0.12353279541186621,0.07586570329504831,0.0,0.16947943482697989,0.5296913973913545,0.08344756456356528,0.027381696733586536,0.003039503259551773,0.1249048936674988,0.23628709224804856,0.9260736429986323,0.5968783406211611,0.20846268726272257,0.038473362249381804,1.1095267869343461,0.003039503259551773,0.7616273837368669,0.07193755565824593,0.5296913973913545,0.5968783406211611,0.09020355469539358,0.04546073561867636,0.027381696733586536,7.093019069894935,0.0,0.9260736429986323,0.025363407131899884,3.104416815636105,2.9492885216673597
tr_0000_merge_driven_noisy,4,merge_driven,noisy,graph_system,-4.067787825402332,-2.3549571570549235,2.714557804732741,0.05208100814352417,0.17118956121074208,0.0,0.36997805450230437,0.0,0.04079233664616772,0.04849812068080179,0.06811714545804064,0.17270331462116634,0.04763238162244547,0.0469710433774441,0.14763006674403872,0.07159202111892368,0.0,0.12341217253043997,0.6103973731846728,0.4149538855573489,0.1840008515282492,0.016099334045530694,0.12752799928762404,0.17892643031564637,0.9462501369469618,0.6660548913011481,0.36997805450230437,0.03560038783376951,1.7360034061129967,0.016099334045530694,0.8174832985528255,0.35771886685978355,0.6103973731846728,0.6660548913011481,0.09132598325047817,0.03788766301833685,0.1840008515282492,7.539866388422604,0.0,0.9462501369469618,0.03560038783376951,3.0891109088699293,3.0235335390061633
tr_0000_merge_driven_noisy,5,merge_driven,noisy,graph_system,-4.584658742892026,2.0395418780750534,-0.4162464621971921,0.04933332380700828,0.2040690554229042,0.0,0.23378381599870957,0.0,0.04173473152638374,0.04332241029315628,0.06320494676639975,0.21137068649381247,0.04296729236865872,0.048446143624797114,0.1702199443355701,0.06765164537788305,0.0,0.22773903479636717,0.3390366218677916,0.09253446289673739,0.005160332625484487,0.025854305464555975,0.526561895668354,0.27489455560160586,0.8784099491177415,0.4334599616009642,0.23378381599870957,0.38850466526404137,1.020641330501938,0.025854305464555975,0.83873347542193,0.07977108870408396,0.3390366218677916,0.4334599616009642,0.3878007332739399,0.22581012288958918,0.005160332625484487,7.70986780337544,0.0,0.8784099491177415,0.046391711333608976,3.0677309266352983,2.9999736545232416
tr_0000_merge_driven_noisy,6,merge_driven,noisy,graph_system,-4.920217523560917,-2.4592777282199303,-1.0511221268393973,0.052748263837257774,0.23867267414389573,0.0,0.07956787831054943,0.0,0.037086878989381934,0.04884562074306472,0.05748950447035182,0.2464810728418913,0.038924131162299085,0.04247438389621722,0.20118214812228302,0.06981333457567046,0.0,0.2448809442980826,0.6179500208098263,0.11322954866040102,0.051430481932659644,0.24545989817006078,0.1445532885491302,0.034348275040292864,0.9481382988532502,0.6725285892655655,0.07956787831054943,0.029700188879455802,1.2057219277306386,0.24545989817006078,0.7699152383976726,0.09761167987965606,0.6179500208098263,0.6725285892655655,0.1034363358195456,0.2099480712547675,0.051430481932659644,7.159321907181381,0.0,0.9481382988532502,0.02597784410696502,3.1196056159798267,3.0609113938663035
tr_0000_merge_driven_noisy,7,merge_driven,noisy,graph_system,-5.001663363514167,-2.322061123058524,-0.7339191226862891,0.05522008962405554,0.27190944240639325,0.0,0.09472644704367884,0.0,0.03487522404590193,0.044082511682149765,0.06020446730300341,0.2843018718893074,0.04178089458626033,0.04423647233483152,0.2211954713403186,0.07157615076160817,0.0,0.15129637425397344,0.6159581237940076,0.12959842786491715,0.058496680164074666,0.09580306260193637,0.5600092348468142,0.039801946664369425,0.9476403245992955,0.6708212489662924,0.09472644704367884,0.035392384395891874,1.2339867206562987,0.09580306260193637,0.7709812965337236,0.11172278264216996,0.6159581237940076,0.6708212489662924,0.4008030349201628,0.13078242586990985,0.058496680164074666,7.167850372269789,0.0,0.9476403245992955,0.035392384395891874,3.094119463051488,3.073453831443178
tr_0000_merge_driven_noisy,8,merge_driven,noisy,graph_system,-5.821518022782479,1.3517444563223942,-0.21659067450225733,0.050250833200665625,0.306356534554064,0.0,0.09795787256060948,0.0,0.03930541300987254,0.04597162768248201,0.055773755865366335,0.32200159569938575,0.03827428421810269,0.042261274838061795,0.24451647614981764,0.07515653405375698,0.0,0.1481022378326038,0.32829012836132165,0.13557278694202535,0.005479102206988606,0.02227269053731199,0.5622251778927931,0.18322589138214562,0.875723325741124,0.42424868145256145,0.09795787256060948,0.03635206123844403,1.0219164088279544,0.02227269053731199,0.773317342383125,0.11687309219140117,0.32829012836132165,0.42424868145256145,0.4145190671128916,0.12886843799669923,0.005479102206988606,7.186538739065,0.0,0.875723325741124,0.03635206123844403,3.1061616280446422,3.1354928503526316
tr_0000_merge_driven_noisy,9,merge_driven,noisy,graph_system,-5.589474954186333,1.3179607570794958,-0.5830728195828836,0.046758386042188196,0.3342293782255035,0.0,0.10270478449825514,0.0,0.037914023158575415,0.04212125882766835,0.05287522834782055,0.35243622501358685,0.03924744291214897,0.044625717099192115,0.266358030891114,0.07451836603033891,0.0,0.2869615566732449,0.33170164300877486,0.14365787776697314,0.006505986794809737,0.047189817089329976,0.5656064078084164,0.040351656468480435,0.8765762044029873,0.42717283686466423,0.10270478449825514,0.032513151347324465,1.026023947179239,0.047189817089329976,0.7684385427920308,0.12384299807497685,0.33170164300877486,0.42717283686466423,0.4168672723656035,0.24318881989281177,0.006505986794809737,7.147508342336247,0.0,0.8765762044029873,0.032513151347324465,3.110712223349702,3.077504360654762
tr_0000_merge_driven_noisy,10,merge_driven,noisy,graph_system,-5.867568479662735,0.7474270179442565,-0.09432392103728332,0.047968872210538666,0.3699606196466091,0.0,0.1058535000633767,0.0,0.041589703524548195,0.03882082532176437,0.049257953489067544,0.38745505873385394,0.03665583748925248,0.04236950080745258,0.2902489019256164,0.07501784258756818,0.0,0.3004836020746838,0.3634550532136077,0.15013527724980735,0.013609774295894661,0.052093577649345614,0.1659326097957785,0.03409094281139874,0.8845145569541956,0.4543900456116638,0.1058535000633767,0.04236970199864332,1.0544390971835786,0.052093577649345614,0.7678761525074949,0.12942696314638566,0.3634550532136077,0.4543900456116638,0.12190166714444858,0.2591947351771334,0.013609774295894661,7.143009220059959,0.0,0.8845145569541956,0.0327326494179796,3.0711188625280785,3.140231116402591
tr_0000_merge_driven_noisy,11,merge_driven,noisy,graph_system,-4.641282627405212,-4.652072869204704,-0.21668417699393844,0.0484613134922788,0.39438772019026447,0.0,0.12076152455060785,0.0,0.03731131648223288,0.034397370652311875,0.04750784370668314,0.41945210487248097,0.04054715780741137,0.036841587369836774,0.32040584480663237,0.07629809601708024,0.0,0.17828004849997042,0.7879551931418967,0.1654745609091135,0.1153488161835386,0.11742085922195432,0.18081480389204807,0.045168158755260535,0.9906395919362678,0.8182473084073401,0.12076152455060785,0.02476656333060212,1.4613952647341544,0.11742085922195432,0.7661815930347238,0.14265048354233922,0.7879551931418967,0.8182473084073401,0.12707811282895162,0.14619476887603178,0.1153488161835386,7.12945274427779,0.0,0.9906395919362678,0.02476656333060212,3.1059075772242695,3.175560071145212
tr_0000_merge_driven_compositional,0,merge_driven,compositional,graph_system,-4.549362536067056,-1.914142420706968,2.569560100817959,0.052405952690584956,0.042291591166902745,0.06724255442833138,0.35784479860051877,0.05051725131543748,0.04219071395431291,0.04577469640174961,0.07369293981505337,0.03018663445391518,0.04723516428924986,0.03624037832136237,0.04247832823005346,0.07493700552653149,0.0,0.13715740302960616,0.5770874858816328,0.3909473076823683,0.154752295139858,0.002021083587498891,0.10635962939451271,0.18027425141593678,0.9379226651212018,0.6375035593271139,0.35784479860051877,0.03879018286160829,1.619009180559432,0.002021083587498891,0.8090049574214063,0.33702354110548993,0.5770874858816328,0.6375035593271139,0.07643249727561131,0.048664839248659775,0.154752295139858,7.472039659371251,0.0,0.9379226651212018,0.03336621162514497,3.114137452114658,2.894683352872643
tr_0000_merge_driven_compositional,1,merge_driven,compositional,graph_system,-4.183014921244912,-0.29765728561269356,2.140981355674535,0.05039942825368773,0.04045651667428509,0.06903051181275036,0.37057925197622105,0.03901848753811075,0.03859835829943527,0.04436013165786194,0.07898928633266984,0.06262743103222582,0.049468826002984446,0.03560448624876288,0.08743969214294764,0.0789287021471745,0.0,0.3021206795355605,0.48157407652227036,0.4121326320584513,0.1069037172438656,0.020448171150883872,0.09864453867440381,0.1811655300365807,0.9140443127813612,0.5556349227333746,0.37057925197622105,0.03325904300851834,1.4276148689754624,0.020448171150883872,0.8284616482375167,0.355286751774527,0.48157407652227036,0.5556349227333746,0.07159489480571986,0.18415215525103124,0.1069037172438656,7.627693185900133,0.0,0.9140443127813612,0.03325904300851834,3.1195398483326144,2.9528916274999273
tr_0000_merge_driven_compositional,2,merge_driven,compositional,graph_system,-5.9138662289084785,0.9612437376767382,-0.8793319177042896,0.05605921301471686,0.04128070110153653,0.07493372056971885,0.06442751607360479,0.021903485063876273,0.03678199962134616,0.042438459045978365,0.08483511568769081,0.09345878952712305,0.053688250642633314,0.03819259498741851,0.13377987318626525,0.07877677671464547,0.0,0.214654965178031,0.3415448697559895,0.08327249321034735,0.004942206978114871,0.1329346995383384,0.49368691832078704,0.03527038009858635,0.8790370110897909,0.43560988836227676,0.06442751607360479,0.0414433825763888,1.0197688279124595,0.1329346995383384,0.7651287876548798,0.07178663207788566,0.3415448697559895,0.43560988836227676,0.3634961963923367,0.1871489510694464,0.004942206978114871,7.121030301239038,0.0,0.8790370110897909,0.034547709587540276,3.0976259138701225,2.873614342486922
tr_0000_merge_driven_compositional,3,merge_driven,compositional,graph_system,-3.8062879355373935,0.15215319578299505,2.1261177706187318,0.06025125373243953,0.0355983167742831,0.08011252684313329,0.3788976245695968,0.003737770146937749,0.03078243238836362,0.045948925117606926,0.07916159469265631,0.13241700652058822,0.050441572485633725,0.04391774355134893,0.18012733919226467,0.08461197179534584,0.0,0.17817432220572688,0.4778270812101899,0.42818878723181497,0.10877651748623529,0.003743746892179488,0.09039448176511466,0.17517523898397314,0.913107563953341,0.5524232124658771,0.3788976245695968,0.49628069643794837,1.4351060699449412,0.003743746892179488,0.8480679057156367,0.36912826485501293,0.4778270812101899,0.5524232124658771,0.0656325162533041,0.27498578439371935,0.10877651748623529,7.784543245725094,0.0,0.913107563953341,0.02924471412715346,3.098968887518195,2.9777452822680335
tr_0000_merge_driven_compositional,4,merge_driven,compositional,graph_system,-5.36983274046988,1.726094029256427,3.1697066422448907,0.05483190910626136,0.033686274610343944,0.08610012192158838,0.49904295465065485,0.0,0.029075175906188924,0.0456943889938821,0.08128466775887054,0.166008963906049,0.04884099764442834,0.041914537138270036,0.22363164619787834,0.08687576819132667,0.0,0.16583597366558075,0.32905702147783317,0.5513652674144764,0.02288718916770527,0.003064098780143667,0.0897001882035311,0.2360386629827801,0.8759150490202519,0.4249060184095713,0.49904295465065485,0.034238240204501946,1.091548756670821,0.003064098780143667,0.7952507351585257,0.4753148857021349,0.32905702147783317,0.4249060184095713,0.06612926477930456,0.04113000158720731,0.02288718916770527,7.362005881268206,0.0,0.8759150490202519,0.026747019754950307,3.1148626422840566,2.9389341439656596
tr_0000_merge_driven_compositional,5,merge_driven,compositional,graph_system,-5.486388877739401,-0.3712372417971687,0.13384516223191864,0.05948368590587652,0.03428708567997969,0.0834533931534369,0.20873418803240462,0.0,0.03145250429587828,0.04857593332651973,0.08138710344386206,0.19827213939604219,0.04675433577369576,0.0446256584316325,0.2742357039730785,0.09191537131955874,0.0,0.3233889586069088,0.4780648995262778,0.1146540643261057,0.0291655206350106,0.027590410238183122,0.096408226086805,0.21316941478305368,0.913167018532363,0.5526270567368096,0.20873418803240462,0.03892951226999486,1.1166620825400424,0.027590410238183122,0.7891276316179219,0.09883971062595319,0.4780648995262778,0.5526270567368096,0.06999718237350049,0.18758863112268392,0.0291655206350106,7.313021052943375,0.0,0.913167018532363,0.033847638250488976,3.1044814092190496,2.9393658835229965
tr_0000_merge_driven_compositional,6,merge_driven,compositional,graph_system,-6.184414444464379,-2.6025697698300965,0.2819760329274577,0.058875539021796985,0.03590891760548529,0.08301675977569593,0.09302210410598959,0.0,0.03282748107292467,0.04653066499261539,0.0770770544939766,0.235526543694815,0.040998888536588424,0.0479352646131308,0.31379639149008964,0.09648683174305797,0.0,0.04854514072913564,0.6167319208598441,0.12839804955999312,0.05809680124542016,0.024112483637859387,0.10085584628597921,0.25822153145297555,0.9478337738657546,0.6714845035941521,0.09302210410598959,0.03295518270261322,1.2323872049816806,0.024112483637859387,0.7360158134756173,0.11068797375861476,0.6167319208598441,0.6714845035941521,0.07217747306547997,0.04482461931541398,0.05809680124542016,6.888126507804938,0.0,0.9478337738657546,0.03295518270261322,3.079772389488909,3.121158785687594
tr_0000_merge_driven_compositional,7,merge_driven,compositional,graph_system,-4.997073543282016,1.794689283324999,3.9125815892658946,0.05365313153117874,0.03044246183294616,0.0878666750991488,0.5656392407265638,0.0,0.029739121210450817,0.04921737805594247,0.07291900044000714,0.27563852607403994,0.04430464650032516,0.05117140290912183,0.36459307444587125,0.10212262103743948,0.0,0.1337394695269261,0.3309546878837326,0.7256954913457847,0.032090967761772504,0.005473432686543933,0.08703328120058162,0.18519038816992317,0.8639886719709331,0.426532589614628,0.5656392407265638,0.028975528177678456,1.12836387104709,0.005473432686543933,0.7815122643534465,0.6255995615049869,0.3309546878837326,0.426532589614628,0.06447455048805265,0.0421252965941164,0.032090967761772504,7.252098114827572,0.0,0.8639886719709331,0.028975528177678456,4.149335634507859,3.020150973368903
tr_0000_merge_driven_compositional,8,merge_driven,compositional,graph_system,-5.817170706412744,1.828346358504559,-0.00261962514159092,0.05829157850943327,0.024625154055641384,0.08609133513807933,0.10815009980364788,0.0,0.03399452117977567,0.05313597948347281,0.07372985726465217,0.308522008931981,0.03901135243280271,0.053146302726289944,0.40738188174753037,0.10113676088812833,0.0,0.30690140983453906,0.3,0.14822960086638437,0.0,0.0457150922486813,0.09165934461098146,0.2416933201356425,0.85625,0.4,0.10815009980364788,0.035702956287125054,1.0,0.0457150922486813,0.7821535878493221,0.12778413867791757,0.3,0.4,0.0681143504640356,0.25927744116399554,0.0,7.257228702794577,0.0,0.85625,0.0,4.15357234835645,3.062798743529651
