point_id,paradigm,phase,e_star_score,e_star_complete,pc1,pc2,memory_capacity,stochasticity,environmental_regularity,compositionality,interaction_locality,constraint_density,graph_connectivity,prediction_horizon,abstraction_budget,communication_bandwidth,feedback_strength,hierarchy_depth,computational_budget,perturbation_sensitivity,propagation,fixed_point_strength,abstraction_growth,hierarchy_emergence,transfer,uncertainty_handling,reconstruction,convergence,stability,compositionality,substitution_response,abstraction_depth,transfer_efficiency,behavioral_entropy,compression_ratio,fixed_point_density,stability,uncertainty_persistence,reuse,hierarchy_growth,canonical_role_count_proxy,response_susceptibility,coordination
p000123,rewriting_system,-1,0.048993322900926395,False,-4.342154858494978,-3.324186725084865,0.9398427896213768,0.7020587136750773,0.12071853573754043,0.46421409496115656,0.70767586511794,0.8865745499947373,0.7793562059319612,0.12509793989138498,0.6092059478426863,0.8933618929979712,0.9980826778493288,0.04660784957182962,0.8995265088860656,0.08382414011493422,0.5696039587801703,0.8735359570930494,0.45529523779330494,0.38813156989289177,0.25554460389153755,0.569312037270241,0.311582452338598,0.7618622501428276,0.8779603016887865,0.46421409496115656,0.47804788611859117,2.552526279571567,0.25554460389153755,0.9540234925324276,0.29185592166237495,0.8735359570930494,0.8779603016887865,0.4391908323458101,0.5303136894221542,0.38813156989289177,8.63218794025942,0.08382414011493422,0.7618622501428276
p000124,sat_based,-1,0.03925247694299794,False,-1.1247413790428564,-2.3038675213623647,0.03859140197886646,0.8487326306265004,0.12771387020015976,0.34490626077539943,0.7750790617854637,0.9757775356923055,0.9057250382560724,0.16292294986207936,0.6303954251780759,0.9550029839545013,0.09648302712396983,0.15264480208207765,0.0700027986022036,0.10677578070770485,0.3234693367921564,0.6735500081882422,0.45890864536252096,0.26386748622958356,0.2697222290788042,0.6034474224602164,0.1180058919408557,0.8533190088963756,0.7022831702709083,0.34490626077539943,0.11663587475518289,2.0554699449183342,0.2697222290788042,0.9247317037409469,0.34765806466857646,0.6735500081882422,0.7022831702709083,0.4489674755237692,0.26896623507344486,0.26386748622958356,8.397853629927575,0.10677578070770485,0.8533190088963756
p000125,random_interaction,-1,0.056680898823196824,False,3.6180770794199177,2.919679643845882,0.10677782913064959,0.9656637716265823,0.14489461979904827,0.22383378059537223,0.8444407790643194,0.08313785811402497,0.06955397178762723,0.12644033260211082,0.6332200928675169,0.9957609995124121,0.15299567244991685,0.22619093977348648,0.18051708348500028,0.083579817064391,0.23138889072295077,0.3165367139393085,0.15431871361425997,0.008746923392895734,0.04074536247549927,0.5087338558698136,0.45890785301228887,0.8037718596442476,0.40057661246816173,0.22383378059537223,0.5662536854359631,1.034987693571583,0.04074536247549927,0.8835975060514148,0.12445057549537096,0.3165367139393085,0.40057661246816173,0.386062068650873,0.3362629366508619,0.008746923392895734,8.06878004841132,0.083579817064391,0.8037718596442476
p000126,graph_system,-1,0.04704682472622945,False,-2.8830900574540004,-2.641203451006916,0.1725413857110567,0.10644386978635723,0.1431925971608646,0.5599615059625813,0.9195629524971451,0.2391791760401656,0.18244750549889943,0.1357665742023448,0.6853049363945112,0.03952914297842902,0.23709508603595175,0.35837888959689757,0.30779411934780754,0.11090657315541375,0.32789208611103743,0.683732759810035,0.736292499460752,0.435131036212955,0.15916976674644961,0.100777347854351,0.19076685749165395,0.8466088656281844,0.7102228403969476,0.5599615059625813,0.1466427486446792,2.74052414485182,0.15916976674644961,0.9124661043726126,0.5577973480763273,0.683732759810035,0.7102228403969476,0.07518164900995428,0.25072282779687793,0.435131036212955,8.2997288349809,0.11090657315541375,0.8466088656281844
p000127,hypergraph,-1,0.046998246083094886,False,-1.6255674230191235,0.3650294371398329,0.2595103308707145,0.22613278482129928,0.12086454006545841,0.5735738637074512,0.03059528052700955,0.34248976692569677,0.33309219183333383,0.13707277349945685,0.7105765898654703,0.07444398761668491,0.3460270689784526,0.4327391312783586,0.426699289887285,0.13581566042644125,0.30162768289866604,0.5664110549486421,0.5904601660643142,0.25498068067619517,0.013952683715946374,0.13419938352321714,0.3355035908324243,0.8082694304038271,0.6047740396237581,0.5735738637074512,0.5383869230095757,2.0199227227047807,0.013952683715946374,0.9208969187392976,0.44731830762448044,0.5664110549486421,0.6047740396237581,0.1016586057389605,0.3196820531074398,0.25498068067619517,8.36717534991438,0.13581566042644125,0.8082694304038271
p000128,cellular_automata,-1,0.12077371100286693,False,-2.8702676349416234,2.368702224127299,0.30622786204938635,0.3286204981184966,0.16063253960970955,0.7058417950056599,0.11307392015653761,0.43787967516683857,0.491222887293155,0.1502898707231915,0.7528912274074062,0.1533359069588336,0.39697456582150714,0.5366000988974218,0.5668000648309359,0.10811299389560662,0.5047847556513192,0.49204092610041117,0.7532831933418147,0.2381563060339451,0.05495223865633783,0.15928185308097043,0.6107805634644875,0.7402941821423867,0.5464494417001254,0.7058417950056599,0.5377351213405862,1.9526252241357804,0.05495223865633783,0.9316380011020862,0.5380594238155819,0.49204092610041117,0.5464494417001254,0.12390722433396019,0.4595299255736815,0.2381563060339451,8.45310400881669,0.10811299389560662,0.7402941821423867
p000129,symbolic_system,-1,0.0,False,-0.835509568295128,5.65643331266229,0.37598090646098115,0.4872937309161749,0.12551241275839578,0.588281304545736,0.17454624613806402,0.5691623588051495,0.6142551639021683,0.14558516470930621,0.7682739777243834,0.20033687145924084,0.5187747674091572,0.6669622143029166,0.6915876805987686,0.08398638170613441,0.5435211978088474,0.2767562444168502,0.6676611498139375,0.0,0.2419795315589384,0.19954198246896104,0.4794125440165999,0.6439017047823734,0.36640544731754626,0.588281304545736,0.5490604254904371,1.0,0.2419795315589384,0.9189886809287424,0.45112239852293073,0.2767562444168502,0.36640544731754626,0.1609963556627355,0.5405600034915707,0.0,8.35190944742994,0.08398638170613441,0.6439017047823734
p000130,probabilistic_system,-1,0.047739895710520064,False,-6.506671303313047,-0.5552517268010524,0.4446607350771057,0.5889685003852989,0.1262286020991182,0.7750677634224988,0.2584957341222065,0.6640214973440184,0.7735699169217618,0.16478509367981425,0.8178769269032187,0.2454588636572046,0.6031156159997764,0.7402095471507888,0.807310660107369,0.09169803269663547,0.5356064873317187,0.6808688490957397,0.8453160894532441,0.4903649464830504,0.27004362533409565,0.5737250577374035,0.4328723272071575,0.7136954731435001,0.7113787164470136,0.7750677634224988,0.42706736197627804,2.9614597859322016,0.27004362533409565,0.9642748864652442,0.5418692881110538,0.6808688490957397,0.7113787164470136,0.45088556477655006,0.4197822839239327,0.4903649464830504,8.714199091721953,0.09169803269663547,0.7136954731435001
p000131,differentiable_system,-1,0.1563077261444218,False,-2.1496978743960358,4.573730311983619,0.5132838759021556,0.7162379464196427,0.12194632074046893,0.6009547339596507,0.33453327012667344,0.7775218208262551,0.89828948685998,0.1547809490660807,0.844278007112174,0.3459244057982689,0.6840608575716836,0.8492833810878828,0.973842628299554,0.08058436243062582,0.6626848775169016,0.40412360546538917,0.6033399829603308,0.1090287455265826,0.10498222322141824,0.6057617923810998,0.6852544316794065,0.6386653099684979,0.47619143678841325,0.6009547339596507,0.43615911203949687,1.4361149821063304,0.10498222322141824,0.939329862203899,0.38675639933354533,0.40412360546538917,0.47619143678841325,0.4896980795116554,0.5538986028799755,0.1090287455265826,8.514638897631192,0.08058436243062582,0.6386653099684979
p000132,rewriting_system,-1,0.044210700011621085,False,2.007366502087083,-2.4652633513767768,0.6287194076319906,0.887568200554778,0.16012175604676354,0.27208354379404043,0.39452884907816,0.8859769191311742,0.05020306154684917,0.12796849027085996,0.8643977364053104,0.3905835006326628,0.73032510191703,0.9593823003517752,0.09213627998340002,0.09255825253809657,0.36763217023481604,0.6963149193786168,0.21167112500113539,0.12752581051624995,0.06139408911342733,0.2838636328719233,0.2259496835930796,0.8685231742890986,0.7244595715746791,0.27208354379404043,0.12765924431294629,1.5101032420649998,0.06139408911342733,0.8879180189833112,0.17070252016220597,0.6963149193786168,0.7244595715746791,0.20990098982577585,0.2576293268657731,0.12752581051624995,8.10334415186649,0.09255825253809657,0.8685231742890986
p000133,sat_based,-1,0.07415152232198408,False,3.5356894542215223,1.1508074102581076,0.6701265311510021,0.005474359806854068,0.12646533364668563,0.2586900591982595,0.49374279734566784,0.9969140161017958,0.21096914252301957,0.15084684435638385,0.8752839275700026,0.44416355773030514,0.8238004477565486,0.09623418044698084,0.19468836863350703,0.06073282544144528,0.25026214853195844,0.4343592045607354,0.22147516241137666,0.047944900467535245,0.023716508872169535,0.07415152232198408,0.5095562361569895,0.8228755154258982,0.5055947541681607,0.2586900591982595,0.5765405417574251,1.191779601870141,0.023716508872169535,0.8712476215537804,0.17860900194465862,0.4343592045607354,0.5055947541681607,0.055846280676888786,0.3607024192296961,0.047944900467535245,7.9699809724302435,0.06073282544144528,0.8228755154258982
p000134,random_interaction,-1,0.05438670907446608,False,-2.1254005924728303,0.7763943111692935,0.7425692470491008,0.11805951182758179,0.1509326098622193,0.49956606580966556,0.5943872569243478,0.13382417596438856,0.33549283788872586,0.17074750201453417,0.9029754920632804,0.47623543921112343,0.9132485422846646,0.2020087291008288,0.36646250322281304,0.13673854590839302,0.2716927700064321,0.5429279607781781,0.6141106792239489,0.24478015746292153,0.07998299496096173,0.5129046341099226,0.2131493367503749,0.8023986568612111,0.5844603225258096,0.49956606580966556,0.5824793796612093,1.9791206298516861,0.07998299496096173,0.9415685058596067,0.46523536304844615,0.5429279607781781,0.5844603225258096,0.38943843725761473,0.3761323920909597,0.24478015746292153,8.532548046876855,0.13673854590839302,0.8023986568612111
p000135,graph_system,-1,0.05016236027858134,False,-0.9504021821508281,-0.7879753147060851,0.8114797075206521,0.2577931231536823,0.14181384822112672,0.3516588320791163,0.6343760668170422,0.2194741093421868,0.4786662335936924,0.16814079628635908,0.9309808213092432,0.5357366580959368,0.009766086192747991,0.3130877714023619,0.49503578048030406,0.10043868540182631,0.37986324244542385,0.558867819433412,0.5119924342674108,0.20936779956571572,0.36900437435826533,0.13703062516522568,0.08749207357663846,0.7976116917004583,0.60518104154477,0.3516588320791163,0.09763292207480956,1.8374711982628629,0.36900437435826533,0.9154807646461023,0.38787305626319,0.558867819433412,0.60518104154477,0.10424145653938356,0.32602763951701663,0.20936779956571572,8.323846117168818,0.10043868540182631,0.7976116917004583
p000136,hypergraph,-1,0.05814976597624966,False,-1.6325447390789554,3.8196793078478595,0.9105645211905262,0.3660023995692363,0.13702363408121215,0.7313551121236217,0.7305031198596286,0.3327696597268055,0.649465675463297,0.15103085201178684,0.9796015326225973,0.5957569506099594,0.08450733240668384,0.40213311163366683,0.5846790462892919,0.07278345024791198,0.42132203398946855,0.412658380188076,0.7595160034143765,0.1443210696085544,0.0407767685443081,0.6634816379004498,0.43898290131448586,0.6713464132288373,0.48489691247644723,0.7313551121236217,0.4362585324177264,1.5772842784342176,0.0407767685443081,0.9272950936530467,0.5131864887934976,0.412658380188076,0.48489691247644723,0.5298538325461515,0.32792207433542925,0.1443210696085544,8.418360749224373,0.07278345024791198,0.6713464132288373
p000137,cellular_automata,-1,0.05171401176763246,False,-2.6943479064874922,-4.1123793633331935,0.9879631549205268,0.49558101200202387,0.1583634219605786,0.4060311717463306,0.8025151345472885,0.43402791581998557,0.7668684942494686,0.17653901387894194,0.020545226211232226,0.6334558176549363,0.1513970694272455,0.4863905042458967,0.7464340995397087,0.08759218830151982,0.4829004302938075,0.8521459573850475,0.44340949855337175,0.3650573118120717,0.24064666259999945,0.4084553882888806,0.2303608391956165,0.8154461279004788,0.8589407859650546,0.4060311717463306,0.12831158492542738,2.4602292472482867,0.24064666259999945,0.9300298706065907,0.31672107039526554,0.8521459573850475,0.8589407859650546,0.30853337884880433,0.3536282689745342,0.3650573118120717,8.440238964852725,0.08759218830151982,0.8154461279004788
p000138,symbolic_system,-1,0.04705497984909701,False,-1.6969399629158424,1.8047258866505755,0.03932294260433267,0.6312432852109353,0.13861443964217937,0.6268782870590239,0.8740174451237817,0.5819860983497858,0.9263149459577313,0.16779723797904117,0.010708116728335604,0.7245480422308628,0.2286174950737081,0.5972170712733789,0.8830220235809385,0.09229880735787621,0.3974480740868286,0.529743832592591,0.566590713745857,0.20647675417215267,0.013396131934238113,0.5543501890185162,0.4454505659317332,0.7206712522657948,0.5817322295436727,0.6268782870590239,0.44753449460619577,1.8259070166886107,0.013396131934238113,0.9354231159866355,0.38283156334179524,0.529743832592591,0.5817322295436727,0.43449891554438996,0.30671789648801306,0.20647675417215267,8.483384927893084,0.09229880735787621,0.7206712522657948
p000139,probabilistic_system,-1,0.09647861731895946,False,2.955113492266289,3.3373871094670164,0.11257845472414907,0.7658434871426714,0.14467663149121635,0.3347872963336627,0.9777524938963484,0.6724662024353059,0.08706671594120152,0.16665207307242091,0.05940330908451674,0.7830050576932077,0.30884467902468415,0.6975738427327762,0.9659120477576337,0.06175125859818933,0.3282280774032584,0.3683879842842902,0.13453071215054324,0.016496526709593562,0.010195730907075108,0.6973090237283442,0.6058458220750702,0.7093809466883565,0.44887315024569185,0.3347872963336627,0.46223908217815957,1.0659861068383742,0.010195730907075108,0.8808421066957718,0.0960933658218166,0.3683879842842902,0.44887315024569185,0.5489117031123203,0.2839588706234568,0.016496526709593562,8.046736853566173,0.06175125859818933,0.7093809466883565
p000140,differentiable_system,-1,0.05828337716209819,False,2.3695111115753074,1.8434008538587452,0.21056690735755268,0.9026275374992139,0.1704064166381161,0.5063839734464821,0.057487875253197984,0.8136316645616795,0.23356385169856964,0.17323872543594906,0.0768589784513134,0.8059326264438225,0.3912450551190467,0.8241000701613466,0.11997552617179252,0.11007852109557698,0.2807936972734947,0.37257169032279774,0.4510018321479512,0.0659239284273414,0.013374969972997627,0.28042459768064343,0.3515334205848649,0.8623736918114686,0.44367190945744683,0.5063839734464821,0.06596768429813071,1.2636957137093656,0.013374969972997627,0.8867480695639441,0.38879468288616487,0.37257169032279774,0.44367190945744683,0.20787535900766274,0.10028541685022546,0.0659239284273414,8.093984556511554,0.11007852109557698,0.8623736918114686
p000141,rewriting_system,-1,0.05293622378152374,False,1.847046937397586,1.5104365536850994,0.26479119341015966,0.03205856680854069,0.1453352866554434,0.5948702726219072,0.10580405010750837,0.888424057904837,0.362933299612326,0.1630293538196479,0.12150165110879918,0.8996664112280497,0.454881149050264,0.9418193732478279,0.24379016129395126,0.10309740700215005,0.2219106701710263,0.3827667045074423,0.7319772618085851,0.11586701011452416,0.01640088540653264,0.0895909172864664,0.22543600993954743,0.8532674337026181,0.453736946555863,0.5948702726219072,0.0759270877562559,1.4634680404580966,0.01640088540653264,0.8597717293392,0.63101488086947,0.3827667045074423,0.453736946555863,0.06665741366364039,0.1170778960165691,0.11586701011452416,7.8781738347136,0.10309740700215005,0.8532674337026181
p000142,sat_based,-1,0.0,False,3.0940760540474086,3.8996259248995115,0.31878598311718953,0.15191210768350416,0.1346468688169041,0.28811803756356774,0.2145566086791284,0.027167396869330673,0.5194584226205627,0.14045680083673256,0.14532003631423773,0.9337314306752402,0.5826282385090096,0.03107821829652302,0.3562712119868614,0.07316494366218848,0.5430623489873059,0.27954696225563086,0.1496377470011565,0.0,0.055174819898534844,0.1278891041128044,0.632943860852339,0.7455624162395834,0.3707340225351246,0.28811803756356774,0.42623170207656125,1.0,0.055174819898534844,0.872762749204868,0.11336192954633069,0.27954696225563086,0.3707340225351246,0.09928431127088698,0.48864231037576406,0.0,7.982101993638944,0.07316494366218848,0.7455624162395834
p000143,random_interaction,3,0.10742648737245131,False,1.4054941838475292,-0.710532289945554,0.40098966669169833,0.2932094991967382,0.13606595780856584,0.34953942124736415,0.28422520582216393,0.14407150063445684,0.6360535643868062,0.13480586027163544,0.19295646045144288,0.00539318504387154,0.6445130132270851,0.16015007663407488,0.5281321585742447,0.0771986594229059,0.49167884177140553,0.6670698881881552,0.16024690107835637,0.08895299235200987,0.041345251827584535,0.14388129240446934,0.6037931208939262,0.7917674720470388,0.7021803024543889,0.34953942124736415,0.4258310241454081,1.3558119694080395,0.041345251827584535,0.8930226131746204,0.11446207219882598,0.6670698881881552,0.7021803024543889,0.1097051342558851,0.40535060344937324,0.08895299235200987,8.144180905396963,0.0771986594229059,0.7917674720470388
p000144,graph_system,-1,0.0,False,2.954275360760472,3.3973619544801563,0.48901151717237035,0.39201924194795623,0.1772258135558502,0.0985668434533701,0.34174449905041726,0.2700030207982351,0.8190362355210397,0.1390651944671882,0.1896864813951984,0.03847527493928382,0.7104347594116849,0.24158368202416725,0.6472012179222517,0.0611801710863103,0.4768576809071463,0.28270411394221173,0.08842147917844323,0.0,0.29409185803148324,0.5256272281015153,0.41584326228066204,0.695676028485553,0.3755279315654759,0.0985668434533701,0.12352516447907436,1.0,0.29409185803148324,0.8791969640603319,0.06315819941317374,0.28270411394221173,0.3755279315654759,0.41592734934865566,0.4158891207600201,0.0,8.033575712482655,0.0611801710863103,0.695676028485553
p000145,hypergraph,1,0.058402076484994736,False,-1.4286185072456274,1.6543907921646568,0.5528099787514353,0.5165909962327078,0.14799756301832667,0.4607576463678302,0.4375983746468979,0.383467005038888,0.922028352262501,0.1694323422195565,0.24637637587191996,0.12108779500129074,0.7929770079378997,0.36943117557208893,0.7849175678508971,0.0841236497950928,0.5542803573620025,0.5132767638527161,0.4192609258503973,0.14168357668485293,0.24713736091500246,0.6917083734479932,0.3369629637617489,0.7030318346413399,0.5691124498365712,0.4607576463678302,0.13613729543428943,1.5667343067394117,0.24713736091500246,0.9411688381783357,0.28328440935837657,0.5132767638527161,0.5691124498365712,0.5458204714014172,0.36474320813966365,0.14168357668485293,8.529350705426687,0.0841236497950928,0.7030318346413399
p000146,cellular_automata,-1,0.09090788904414737,False,3.643602000417656,-1.9856812195901627,0.6216633766225126,0.673836719703413,0.16258975298319614,0.18967804826155418,0.5068116893319434,0.4853754952175535,0.07017473623295345,0.14199573367562168,0.2366140955341951,0.15873271584825943,0.8961074427084217,0.4742973604524483,0.8974575797590738,0.06799020027771646,0.19325153614152457,0.7156303993417034,0.09090788904414737,0.05645755819608067,0.03596800387361913,0.5589931545221518,0.4681893152360236,0.7886636973964014,0.7454287302747096,0.18967804826155418,0.1484323498635003,1.2258302327843227,0.03596800387361913,0.8537833874520322,0.06493420646010527,0.7156303993417034,0.7454287302747096,0.4267358721027364,0.12590214715653836,0.05645755819608067,7.8302670996162576,0.06799020027771646,0.7886636973964014
p000147,symbolic_system,-1,0.06963224182935879,False,5.759871744081286,0.027798086056101012,0.685099559093354,0.7561080423414879,0.16045553724969994,0.08768888540088948,0.5804375228031393,0.6071249588845014,0.25048992022309946,0.16507308354201247,0.3012875720175412,0.21459873677939534,0.9798228820062711,0.576381692621112,0.02800334732848242,0.04602607494222441,0.2753341993794163,0.4167014276280455,0.09895877655212881,0.018364160968939724,0.035048155108105127,0.2618920847807742,0.23512386627030923,0.861751114482769,0.4929338788885254,0.08768888540088948,0.16411817786259641,1.073456643875759,0.035048155108105127,0.8391052006486283,0.08530929013114553,0.4167014276280455,0.4929338788885254,0.1941863460005598,0.2791880417402127,0.018364160968939724,7.712841605189026,0.04602607494222441,0.861751114482769
p000148,probabilistic_system,-1,0.06089317670396277,False,1.7107050521351161,1.5451480732379295,0.7890788109010813,0.9171413904731054,0.18318902278268345,0.47559513380603907,0.6725738919985123,0.7065007743605918,0.3632807925785144,0.1899090217436534,0.29842101249740516,0.2515504105045707,0.06824507925606582,0.6840220993945767,0.17936376847575985,0.10941931858611381,0.2875696573968884,0.4158307886694257,0.4307670814247001,0.08948820344668912,0.01565369124219258,0.28906168119639764,0.3268462465125378,0.8392518148144152,0.48087717785969125,0.47559513380603907,0.10684281188207123,1.3579528137867565,0.01565369124219258,0.9007150927668017,0.3713509322626725,0.4158307886694257,0.48087717785969125,0.21628301903518282,0.13595939036799182,0.08948820344668912,8.205720742134414,0.10941931858611381,0.8392518148144152
p000149,differentiable_system,-1,0.050527855322509696,False,-0.04980153630625547,-5.209363829025931,0.8335318254196018,0.02561611633464622,0.1578584011325216,0.3032515469446576,0.7595766134058959,0.7952331161792365,0.5309872241297064,0.18728465037915554,0.3264078460036286,0.3043040244491966,0.12910439942364071,0.7710442540068936,0.3013296265500607,0.0748590402148897,0.26821719979739433,0.8437705268535365,0.4340870306626161,0.3501619845425259,0.15526070071818746,0.08229217477205597,0.08546624326821467,0.8519682727390251,0.8540542366137913,0.3032515469446576,0.11734661700501914,2.4006479381701036,0.15526070071818746,0.872092289609909,0.3288538111080425,0.8437705268535365,0.8540542366137913,0.06125907817191002,0.24230759911310668,0.3501619845425259,7.976738316879272,0.0748590402148897,0.8519682727390251
p000150,rewriting_system,-1,0.0948956192716004,False,-1.1029789316716634,2.5574385329095364,0.8930766884203258,0.15618003369245415,0.15136355339755891,0.5041921534944145,0.8219779642636578,0.9403659296215743,0.6496549339843014,0.15981052054006017,0.3878995889511856,0.3917835777940226,0.1949037594955989,0.8759350578484657,0.4236156476568844,0.1007560963165485,0.5457887817845526,0.4383720691711063,0.4406655039286158,0.10439499849540873,0.21028300457683857,0.11250637014755083,0.5082352841534556,0.7506186583184176,0.5018393868235036,0.5041921534944145,0.4435857988733124,1.417579993981635,0.21028300457683857,0.9393325629308259,0.3338375029762241,0.4383720691711063,0.5018393868235036,0.08717155596382187,0.46884770378103646,0.10439499849540873,8.514660503446606,0.1007560963165485,0.7506186583184176
p000151,sat_based,-1,0.10962860534322383,False,2.9801007241696573,-2.982855937262341,0.9852511141756803,0.2962960880257235,0.14462876043659093,0.13285780924577725,0.889000208114938,0.023788671915347948,0.8161818676296129,0.17919725740676945,0.4013144416176351,0.41854339442518906,0.2974658076691199,0.9925864616359572,0.5666515110163637,0.058326113575496684,0.3376761992474076,0.7784004436147801,0.1294114878263043,0.09150019704305073,0.05019617452996327,0.5132497607995152,0.24848952277662661,0.7898382061417902,0.8008986485086425,0.13285780924577725,0.14835367913024677,1.366000788172203,0.05019617452996327,0.8582547786556336,0.09243677701878879,0.7784004436147801,0.8008986485086425,0.3916344796877376,0.3031142340198359,0.09150019704305073,7.866038229245069,0.058326113575496684,0.7898382061417902
p000152,random_interaction,-1,0.06297128704994859,False,-2.8069508640482304,0.061013363887507624,0.08617263741670556,0.4403343593398681,0.16546887408254202,0.5147586462491442,0.9979735478642198,0.12635754830787604,0.9651424793134709,0.18500423999905258,0.45624290536221324,0.497708676875396,0.3501745062235404,0.09268636971851052,0.6508228008227981,0.10516504672443103,0.6287535692948878,0.607772314324715,0.4571360403100003,0.21963404515974466,0.2734186459698133,0.18655365075396613,0.379688899944874,0.784854470986242,0.6462079642726775,0.5147586462491442,0.4641853552841777,1.8785361806389786,0.2734186459698133,0.9534760595959191,0.3265257430785717,0.607772314324715,0.6462079642726775,0.14262841069204926,0.5432702442375307,0.21963404515974466,8.627808476767353,0.10516504672443103,0.784854470986242
p000153,graph_system,3,0.05225679438692299,False,1.3499415147666576,-1.627788051273319,0.13747166826661328,0.539636671524999,0.15864179329343983,0.3145120668339729,0.08653859666640429,0.27960285435191423,0.08815167684812053,0.16970375622397446,0.45705578239962374,0.5366906003973781,0.4470033077104816,0.19247753483157126,0.8050115566958027,0.08688721395644361,0.4798677597776286,0.7279283608131291,0.140911079967862,0.09097033341412075,0.040769483897721885,0.2050254726988584,0.35608829228962136,0.8148934826083455,0.7525971953249082,0.3145120668339729,0.6590828273404712,1.363881333656483,0.040769483897721885,0.8901165133319902,0.10065077140561572,0.7279283608131291,0.7525971953249082,0.1549032962575599,0.5095276969918069,0.09097033341412075,8.120932106655921,0.08688721395644361,0.8148934826083455
p000154,hypergraph,-1,0.08381592450886477,False,1.5656161614825927,-0.6640543713619229,0.1889892010209202,0.6797658423010446,0.1712167727064279,0.24794966590661618,0.14373357950550059,0.35987558236871564,0.25365608263459904,0.1841312759089483,0.49980339247614225,0.603828149150468,0.5470594420160619,0.328803907359962,0.9371304654767769,0.08218262804908415,0.40148923707115286,0.6306465293616434,0.16312588583779197,0.0823620255308003,0.1697440691622754,0.7210948980602647,0.49356079064832237,0.7905730247454741,0.670066087254191,0.24794966590661618,0.08381592450886477,1.3294481021232012,0.1697440691622754,0.8974519122209811,0.11651848988413713,0.6306465293616434,0.670066087254191,0.5500714456538549,0.26146958088838124,0.0823620255308003,8.17961529776785,0.08218262804908415,0.7905730247454741
p000155,cellular_automata,-1,0.04956169916197739,False,2.459740226664264,-2.2508749397242567,0.27599051435205446,0.789048289286054,0.1670283728222603,0.2872778525863047,0.23005692134954359,0.5029593326270145,0.38134876768892667,0.171719725273016,0.5082186072716359,0.6729939678196395,0.6121496526238843,0.4341798402464043,0.07066861214862996,0.09980349315041893,0.2883600311577551,0.6972573371925113,0.15951835632178057,0.09673223551003213,0.01692975510565263,0.26404915965750686,0.29587488542788754,0.8886000485838421,0.7239197470714746,0.2872778525863047,0.4285285309929415,1.3869289420401285,0.01692975510565263,0.8852206094790211,0.12864383574337143,0.6972573371925113,0.7239197470714746,0.19365893082745186,0.2833065626217388,0.09673223551003213,8.08176487583217,0.09980349315041893,0.8886000485838421
p000156,symbolic_system,-1,0.11516527514089636,False,0.5951257863955204,-0.9296806839016447,0.33854841806893177,0.9429635271713721,0.1937911450124109,0.3381538288685625,0.3104403187609357,0.5983726222936916,0.529616042198569,0.19435838768987282,0.5625023053610132,0.7065478009257316,0.6822397798101285,0.5157315137365437,0.19212436329831917,0.08221810184649815,0.15162696123639285,0.5926939928073179,0.4783506594685427,0.21558959798966015,0.07302352458541242,0.5971043142063232,0.27314626625940236,0.8148401648684961,0.6375289408498421,0.3381538288685625,0.11516527514089636,1.8623583919586406,0.07302352458541242,0.9073049570452199,0.36238686323374447,0.5926939928073179,0.6375289408498421,0.4511409408568519,0.13832800415262753,0.21558959798966015,8.258439656361759,0.08221810184649815,0.8148401648684961
p000157,probabilistic_system,-1,0.13398861019536235,False,2.525822585270937,2.6038311917610537,0.41987031323456847,0.07358086402404496,0.1813296327393763,0.28507690951543196,0.37687895358916457,0.7123982355476954,0.6627268750885698,0.18280889074270973,0.5723064846874548,0.7964125732751377,0.7895429103527096,0.6230813713538339,0.3408328709160493,0.06474549487124179,0.42510760869659586,0.39629691860146826,0.17458757390071666,0.028567377038962727,0.05869213413858244,0.4750912051584827,0.5491979473750803,0.724074229650367,0.4722784697284649,0.28507690951543196,0.13398861019536235,1.114269508155851,0.05869213413858244,0.8948673135590981,0.12470540992908333,0.39629691860146826,0.4722784697284649,0.37189081564184484,0.2803910572516884,0.028567377038962727,8.158938508472785,0.06474549487124179,0.724074229650367
p000158,differentiable_system,-1,0.05220522086836954,False,-0.030783075111727516,-0.5993893406321281,0.48345431410124284,0.21029389783140928,0.1749552997903608,0.34879058802150104,0.4534334366570256,0.8327337325133257,0.8406185527255303,0.15569492184587574,0.5962883852369307,0.8422556635162834,0.8837399492990059,0.7307245070958821,0.47029078177636663,0.09674845764967605,0.5370219298583898,0.6898992005562827,0.1928371604092931,0.11470047145358969,0.06352181746659889,0.49835437625088985,0.36105361052641766,0.7897587507563546,0.718183505726109,0.34879058802150104,0.705144826458884,1.4588018858143588,0.06352181746659889,0.9172485694071669,0.1377408288637808,0.6898992005562827,0.718183505726109,0.38028045736433036,0.5738531191937434,0.11470047145358969,8.337988555257336,0.09674845764967605,0.7897587507563546
